1673877342.806,2023-01-16 13:55:42.806,1,1.424,9.499999998661224,73.18091953387975,warm_mem_state
1673877343.394,2023-01-16 13:55:43.394,1,1.45,10.750000001280569,73.17934107043499,warm_mem_state
1673877343.943,2023-01-16 13:55:43.943,1,1.461,10.750000001280569,73.17934107043499,warm_mem_state
1673877344.49,2023-01-16 13:55:44.490,1,1.644,13.750000001164153,73.19394185729902,warm_mem_state
1673877345.038,2023-01-16 13:55:45.038,1,1.592,13.750000001164153,73.19394185729902,warm_mem_state
1673877345.585,2023-01-16 13:55:45.585,1,1.623,18.499999998311978,73.19157416213187,warm_mem_state
1673877346.135,2023-01-16 13:55:46.135,1,1.382,18.499999998311978,73.19157416213187,warm_mem_state
1673877346.682,2023-01-16 13:55:46.682,1,1.445,11.7500000007567,73.18091953387975,warm_mem_state
1673877347.226,2023-01-16 13:55:47.226,1,1.544,10.999999998603016,73.17322452458654,warm_mem_state
1673877347.773,2023-01-16 13:55:47.773,1,1.356,10.999999998603016,73.17322452458654,warm_mem_state
1673877348.317,2023-01-16 13:55:48.317,1,2.12,13.750000001164153,73.17065952148882,warm_mem_state
1673877348.865,2023-01-16 13:55:48.865,1,1.351,13.750000001164153,73.17065952148882,warm_mem_state
1673877349.415,2023-01-16 13:55:49.415,1,1.764,9.500000000116415,73.16138604875084,warm_mem_state
1673877349.96,2023-01-16 13:55:49.960,1,1.45,9.500000000116415,73.16138604875084,warm_mem_state
1673877350.508,2023-01-16 13:55:50.508,1,1.45,8.999999999650754,73.15684796634716,warm_mem_state
1673877351.056,2023-01-16 13:55:51.056,1,1.607,8.999999999650754,73.15684796634716,warm_mem_state
1673877351.604,2023-01-16 13:55:51.604,1,1.434,12.75000000023283,73.15073142049872,warm_mem_state
1673877352.146,2023-01-16 13:55:52.146,1,1.44,12.75000000023283,73.15073142049872,warm_mem_state
1673877352.695,2023-01-16 13:55:52.695,1,1.44,14.250000001629815,73.16454297564037,warm_mem_state
1673877353.242,2023-01-16 13:55:53.242,1,1.848,10.749999998370185,73.1629645121956,warm_mem_state
1673877353.788,2023-01-16 13:55:53.788,1,1.398,10.749999998370185,73.1629645121956,warm_mem_state
1673877354.333,2023-01-16 13:55:54.333,1,2.323,15.749999998661224,73.1748029880313,warm_mem_state
1673877354.88,2023-01-16 13:55:54.880,1,1.387,15.749999998661224,73.1748029880313,warm_mem_state
1673877355.427,2023-01-16 13:55:55.427,1,1.487,13.750000001164153,73.18604954007522,warm_mem_state
1673877355.974,2023-01-16 13:55:55.974,1,1.387,13.750000001164153,73.18604954007522,warm_mem_state
1673877356.521,2023-01-16 13:55:56.521,1,1.351,7.749999999941792,73.18841723524235,warm_mem_state
1673877357.068,2023-01-16 13:55:57.068,1,1.361,7.749999999941792,73.18841723524235,warm_mem_state
1673877357.613,2023-01-16 13:55:57.613,1,1.424,7.749999998486601,73.16691067080751,warm_mem_state
1673877358.158,2023-01-16 13:55:58.158,1,1.675,7.749999998486601,73.16691067080751,warm_mem_state
1673877358.71,2023-01-16 13:55:58.710,1,1.45,12.25000000122236,73.1746056801007,warm_mem_state
1673877359.254,2023-01-16 13:55:59.254,1,2.161,10.749999999825377,73.16848913425225,warm_mem_state
1673877359.801,2023-01-16 13:55:59.801,1,1.445,10.749999999825377,73.16848913425225,warm_mem_state
1673877360.346,2023-01-16 13:56:00.346,1,1.686,13.9999999984866,73.18013030215737,warm_mem_state
1673877360.892,2023-01-16 13:56:00.892,1,1.539,13.9999999984866,73.18013030215737,warm_mem_state
1673877361.445,2023-01-16 13:56:01.445,1,1.387,12.250000002677552,73.18466838456105,warm_mem_state
1673877361.992,2023-01-16 13:56:01.992,1,1.382,12.250000002677552,73.18466838456105,warm_mem_state
1673877362.538,2023-01-16 13:56:02.538,1,1.356,13.2499999992433,73.18604954007522,warm_mem_state
1673877363.086,2023-01-16 13:56:03.086,1,1.372,13.2499999992433,73.18604954007522,warm_mem_state
1673877363.631,2023-01-16 13:56:03.631,1,1.597,8.499999999185093,73.18545761628343,warm_mem_state
1673877364.176,2023-01-16 13:56:04.176,1,2.031,9.500000001571607,73.17164606114179,warm_mem_state
1673877364.721,2023-01-16 13:56:04.721,1,1.366,9.500000001571607,73.17164606114179,warm_mem_state
1673877365.264,2023-01-16 13:56:05.264,1,1.654,10.499999999592546,73.18013030215737,warm_mem_state
1673877365.811,2023-01-16 13:56:05.811,1,1.361,10.499999999592546,73.18013030215737,warm_mem_state
1673877366.357,2023-01-16 13:56:06.357,1,2.381,10.499999999592546,73.1667133628769,warm_mem_state
1673877366.901,2023-01-16 13:56:06.901,1,1.476,10.499999999592546,73.1667133628769,warm_mem_state
1673877367.445,2023-01-16 13:56:07.445,1,1.67,7.9999999987194315,73.08601441926356,warm_mem_state
1673877367.997,2023-01-16 13:56:07.997,1,1.518,7.9999999987194315,73.08601441926356,warm_mem_state
1673877368.542,2023-01-16 13:56:08.542,1,1.366,11.500000003434252,73.14461487465027,warm_mem_state
1673877369.088,2023-01-16 13:56:09.088,1,1.587,11.500000003434252,73.14461487465027,warm_mem_state
1673877369.636,2023-01-16 13:56:09.636,1,1.382,13.9999999984866,73.20124225073103,warm_mem_state
1673877370.185,2023-01-16 13:56:10.185,1,1.351,11.249999998835847,73.18900915903413,warm_mem_state
1673877370.732,2023-01-16 13:56:10.732,1,1.361,11.249999998835847,73.18900915903413,warm_mem_state
1673877371.28,2023-01-16 13:56:11.280,1,2.026,10.750000001280569,73.1824979973245,warm_mem_state
1673877371.826,2023-01-16 13:56:11.826,1,1.34,10.750000001280569,73.1824979973245,warm_mem_state
1673877372.427,2023-01-16 13:56:12.427,1,1.345,10.249999999359716,73.1748029880313,warm_mem_state
1673877372.975,2023-01-16 13:56:12.975,1,1.513,10.249999999359716,73.1748029880313,warm_mem_state
1673877373.522,2023-01-16 13:56:13.522,1,1.398,9.249999998428393,73.17026490562762,warm_mem_state
1673877374.073,2023-01-16 13:56:14.073,1,1.372,9.249999998428393,73.17026490562762,warm_mem_state
1673877374.619,2023-01-16 13:56:14.619,1,1.502,10.250000002270099,73.16868644218286,warm_mem_state
1673877375.163,2023-01-16 13:56:15.163,1,1.377,10.250000002270099,73.16868644218286,warm_mem_state
1673877375.711,2023-01-16 13:56:15.711,1,1.371,10.749999998370185,73.18940377489533,warm_mem_state
1673877376.257,2023-01-16 13:56:16.257,1,1.586,15.000000000873115,73.18091953387975,warm_mem_state
1673877376.802,2023-01-16 13:56:16.802,1,1.377,15.000000000873115,73.18091953387975,warm_mem_state
1673877377.349,2023-01-16 13:56:17.349,1,2.303,13.999999999941792,73.15803181393072,warm_mem_state
1673877377.894,2023-01-16 13:56:17.894,1,1.44,13.999999999941792,73.15803181393072,warm_mem_state
1673877378.437,2023-01-16 13:56:18.437,1,1.811,15.000000000873115,73.15941296944489,warm_mem_state
1673877378.982,2023-01-16 13:56:18.982,1,1.602,15.000000000873115,73.15941296944489,warm_mem_state
1673877379.528,2023-01-16 13:56:19.528,1,1.408,10.249999999359716,73.16099143288966,warm_mem_state
1673877380.074,2023-01-16 13:56:20.074,1,1.382,10.249999999359716,73.16099143288966,warm_mem_state
1673877380.622,2023-01-16 13:56:20.622,1,1.361,7.250000000931323,73.15329642359644,warm_mem_state
1673877381.167,2023-01-16 13:56:21.167,1,1.371,7.250000000931323,73.15329642359644,warm_mem_state
1673877381.717,2023-01-16 13:56:21.717,1,1.351,11.000000000058208,73.1671079787381,warm_mem_state
1673877382.263,2023-01-16 13:56:22.263,1,2.48,12.75000000023283,73.16039950909787,warm_mem_state
1673877382.808,2023-01-16 13:56:22.808,1,1.408,12.75000000023283,73.16039950909787,warm_mem_state
1673877383.354,2023-01-16 13:56:23.354,1,2.031,13.49999999802094,73.19788801591092,warm_mem_state
1673877383.9,2023-01-16 13:56:23.900,1,1.424,13.49999999802094,73.19788801591092,warm_mem_state
1673877384.441,2023-01-16 13:56:24.441,1,1.382,13.499999999476131,73.19098223834008,warm_mem_state
1673877384.99,2023-01-16 13:56:24.990,1,1.602,13.499999999476131,73.19098223834008,warm_mem_state
1673877385.536,2023-01-16 13:56:25.536,1,1.518,13.499999999476131,73.18782531145057,warm_mem_state
1673877386.08,2023-01-16 13:56:26.080,1,1.387,13.499999999476131,73.18782531145057,warm_mem_state
1673877386.625,2023-01-16 13:56:26.625,1,1.659,10.75000000273576,73.18308992111628,warm_mem_state
1673877387.172,2023-01-16 13:56:27.172,1,1.701,10.75000000273576,73.19078493040949,warm_mem_state
1673877387.716,2023-01-16 13:56:27.716,1,1.356,10.999999998603016,73.19078493040949,warm_mem_state
1673877388.261,2023-01-16 13:56:28.261,1,2.323,8.250000000407454,73.18447107663046,warm_mem_state
1673877388.807,2023-01-16 13:56:28.807,1,1.356,8.250000000407454,73.18447107663046,warm_mem_state
1673877389.354,2023-01-16 13:56:29.354,1,1.529,10.500000001047738,73.18387915283867,warm_mem_state
1673877389.9,2023-01-16 13:56:29.900,1,1.387,10.500000001047738,73.18387915283867,warm_mem_state
1673877390.445,2023-01-16 13:56:30.445,1,1.712,9.000000001105946,73.17618414354547,warm_mem_state
1673877390.992,2023-01-16 13:56:30.992,1,2.01,9.000000001105946,73.17618414354547,warm_mem_state
1673877391.538,2023-01-16 13:56:31.538,1,1.403,14.249999998719431,73.18545761628343,warm_mem_state
1673877392.083,2023-01-16 13:56:32.083,1,1.429,14.249999998719431,73.18545761628343,warm_mem_state
1673877392.627,2023-01-16 13:56:32.627,1,1.382,13.499999999476131,73.18368184490808,warm_mem_state
1673877393.175,2023-01-16 13:56:33.175,1,1.424,14.500000000407454,73.18585223214463,warm_mem_state
1673877393.718,2023-01-16 13:56:33.718,1,1.539,14.500000000407454,73.18585223214463,warm_mem_state
1673877394.263,2023-01-16 13:56:34.263,1,2.052,10.749999998370185,73.18190607353272,warm_mem_state
1673877394.811,2023-01-16 13:56:34.811,1,1.581,10.749999998370185,73.18190607353272,warm_mem_state
1673877395.356,2023-01-16 13:56:35.356,1,2.266,8.500000000640284,73.17697337526785,warm_mem_state
1673877395.902,2023-01-16 13:56:35.902,1,1.408,8.500000000640284,73.17697337526785,warm_mem_state
1673877396.444,2023-01-16 13:56:36.444,1,1.392,10.000000000582077,73.16927836597465,warm_mem_state
1673877396.987,2023-01-16 13:56:36.987,1,1.523,10.000000000582077,73.16927836597465,warm_mem_state
1673877397.53,2023-01-16 13:56:37.530,1,1.387,8.24999999749707,73.17677606733724,warm_mem_state
1673877398.077,2023-01-16 13:56:38.077,1,1.392,8.24999999749707,73.17677606733724,warm_mem_state
1673877398.624,2023-01-16 13:56:38.624,1,1.356,12.500000002910383,73.1708568294194,warm_mem_state
1673877399.17,2023-01-16 13:56:39.170,1,1.387,12.500000002910383,73.17164606114179,warm_mem_state
1673877399.715,2023-01-16 13:56:39.715,1,1.392,10.249999999359716,73.17164606114179,warm_mem_state
1673877400.258,2023-01-16 13:56:40.258,1,2.193,10.499999999592546,73.17006759769701,warm_mem_state
1673877400.805,2023-01-16 13:56:40.805,1,1.608,10.499999999592546,73.17006759769701,warm_mem_state
1673877401.351,2023-01-16 13:56:41.351,1,1.686,14.500000001862645,73.19650686039675,warm_mem_state
1673877401.895,2023-01-16 13:56:41.895,1,1.398,14.500000001862645,73.19650686039675,warm_mem_state
1673877402.439,2023-01-16 13:56:42.439,1,1.44,10.999999998603016,73.18881185110354,warm_mem_state
1673877402.988,2023-01-16 13:56:42.988,1,1.843,10.999999998603016,73.18881185110354,warm_mem_state
1673877403.533,2023-01-16 13:56:43.533,1,1.398,8.999999999650754,73.19039031454831,warm_mem_state
1673877404.077,2023-01-16 13:56:44.077,1,1.403,8.999999999650754,73.19039031454831,warm_mem_state
1673877404.686,2023-01-16 13:56:44.686,1,1.382,14.249999998719431,73.17578952768427,warm_mem_state
1673877405.232,2023-01-16 13:56:45.232,1,2.005,10.500000001047738,73.17046221355821,warm_mem_state
1673877405.779,2023-01-16 13:56:45.779,1,1.345,10.500000001047738,73.17046221355821,warm_mem_state
1673877406.326,2023-01-16 13:56:46.326,1,2.24,8.500000000640284,73.16434566770977,warm_mem_state
1673877406.868,2023-01-16 13:56:46.868,1,1.429,8.500000000640284,73.16434566770977,warm_mem_state
1673877407.419,2023-01-16 13:56:47.419,1,1.523,12.75000000023283,73.17697337526785,warm_mem_state
1673877407.964,2023-01-16 13:56:47.964,1,1.45,12.75000000023283,73.17697337526785,warm_mem_state
